Detector_Number,x,y,z,Total_Energy_Deposited,Energy_Per_Particle,Energy_Squared_Sum,Quadric_Energy_Per_Particle,sigma,n_total,m_sigma,Ix,Iy,Iz
659,-4.8,2.4,-3.5,70491571.10000001,0.011807633350083753,19847274046950.0,502657.2364804998,3.356859493700002,5970000000.0,0.002238707466278379,5,14,1
660,-4.8,3.2,-3.5,61648829.71,0.010410136729145559,17630088856050.0,439603.7266318002,2.975064052,5922000000.0,0.0021270617323748096,5,15,1
661,-4.8,4.0,-3.5,49494116.97,0.008426682041372265,13460468458800.0,333426.4946799999,2.536148289000001,5873500000.0,0.0018739343076507422,5,16,1
662,-4.8,4.8,-3.5,37953672.55700001,0.006565243479847779,9072019750088.0,206285.09085073005,1.9593947092999997,5781000000.0,0.001563040650103768,5,17,1
663,-4.8,5.6,-3.5,28799809.98,0.005277590247388675,7484723871797.0,197589.4569851,1.728960736999999,5457000000.0,0.0015040254598381385,5,18,1
664,-4.8,6.4,-3.5,23814769.856999993,0.004398332229568749,5353686679026.0,129415.62580659999,1.3763614845999996,5414500000.0,0.0012820039633560847,5,19,1
665,-4.8,7.2,-3.5,19869163.564,0.0038920986413320275,4076460280284.0,90951.7642585,1.1428072796,5105000000.0,0.001186498276512365,5,20,1
666,-4.8,8.0,-3.5,14688570.479999999,0.0031295558708852667,3257936680950.0,78125.5024242,0.9221090089999999,4693500000.0,0.0011537075883601843,5,21,1
667,-4.8,8.8,-3.5,15196046.365999999,0.0033705326308084726,3711970718100.0,79387.30558019993,0.8491336975999996,4508500000.0,0.0012820101054530938,5,22,1
668,-4.0,-8.8,-3.5,12764562.011000006,0.002591000103724755,1677200233859.0,42703.187367099985,0.7740011587,4926500000.0,0.0007886334984214828,6,0,1
669,-4.0,-8.0,-3.5,15577114.315000001,0.0030733184009075665,2359189246506.0,56893.22226540001,0.8807178203999997,5068500000.0,0.0009091241394119049,6,1,1
670,-4.0,-7.2,-3.5,17104375.45500001,0.0031997709204003386,2719640095518.0,67879.03087965,1.0374967585000003,5345500000.0,0.0009255260226194444,6,2,1
671,-4.0,-6.4,-3.5,25281183.729999997,0.004421719935286401,6168559077997.1,140427.34850933004,1.4018984546000013,5717500000.0,0.0013031876083375042,6,3,1
672,-4.0,-5.6,-3.5,37559410.78999999,0.006666562085552004,9674728025570.0,231606.58989699994,2.0192108679999996,5634000000.0,0.0016562419825359464,6,4,1
673,-4.0,-4.8,-3.5,43713028.15000001,0.007257081123931272,10806879725800.0,246059.24276099988,2.153830358,6023500000.0,0.0016372782503971661,6,5,1
674,-4.0,-4.0,-3.5,53981734.94,0.009057338077181207,12847984500230.0,319056.248101,2.685933551,5960000000.0,0.0018042324465319796,6,6,1
675,-4.0,-3.2,-3.5,73584470.18100002,0.012286603803806983,21398774166214.0,526551.6697129997,3.3523278385999986,5989000000.0,0.002317188583734271,6,7,1
676,-4.0,-2.4,-3.5,94510026.72000001,0.015613749664629112,27762220584840.0,679853.6354690001,3.9715399310000015,6053000000.0,0.0026114256741951503,6,8,1
677,-4.0,-1.6,-3.5,118304123.89999998,0.01945471532642657,34830246933000.0,876052.6566,4.78979004,6081000000.0,0.002911551750053885,6,9,1
678,-4.0,-0.8,-3.5,130372367.26,0.02174322335890594,39058913125100.0,995850.6926000006,5.276111615,5996000000.0,0.0031269410356735243,6,10,1
679,-4.0,-0.0,-3.5,132553510.60000001,0.02179797904949844,39062444649000.0,979176.9022999995,5.250594300000003,6081000000.0,0.003083372146406696,6,11,1
680,-4.0,0.8,-3.5,126281621.2,0.02076658792961684,35620795940000.0,861970.1572999997,4.93304323,6081000000.0,0.002944408379712397,6,12,1
681,-4.0,1.6,-3.5,124660274.42,0.02049996290412761,36820130322200.0,946232.0169799998,5.105853401000001,6081000000.0,0.0029935664087308586,6,13,1
682,-4.0,2.4,-3.5,102770939.04999998,0.016900335314915308,33137612567670.0,824993.3846520003,4.486971091999999,6081000000.0,0.0028399248501882694,6,14,1
683,-4.0,3.2,-3.5,67663480.95999998,0.011282888270802064,17024684049400.0,412391.2546759999,3.0724833910000022,5997000000.0,0.002064080954461125,6,15,1
684,-4.0,4.0,-3.5,48431765.76600001,0.008156928971115791,11951397914772.0,295966.0455652003,2.390376238300001,5937500000.0,0.0017467348212541099,6,16,1
685,-4.0,4.8,-3.5,41461736.40099999,0.00711850569164735,9944162243588.0,231757.41028066,2.1568555456000005,5824500000.0,0.0016242269018558126,6,17,1
686,-4.0,5.6,-3.5,35248015.497,0.006323648277179764,8524055451114.7,210916.02849643986,1.866277681200001,5574000000.0,0.0015713662380922749,6,18,1
687,-4.0,6.4,-3.5,20614567.401000004,0.0037842253145479584,3238467534885.8,83473.07036715999,1.1397900760000002,5447500000.0,0.000991045934772342,6,19,1
688,-4.0,7.2,-3.5,21147191.185999993,0.0039553336175067785,5123753140806.0,134552.58168550004,1.3211122264000004,5346500000.0,0.0012701229949571033,6,20,1
689,-4.0,8.0,-3.5,15587945.564,0.0030060641334490406,2869104986879.0,70935.88448502995,0.9228046787000002,5185500000.0,0.0009799498093201438,6,21,1
690,-4.0,8.8,-3.5,15338663.333999999,0.0031909014632827124,3442144143574.7,84482.52163842396,0.9160060023599995,4807000000.0,0.0011578749437714054,6,22,1
691,-3.2,-8.8,-3.5,13996756.179999998,0.0028230649818475188,2544034311360.0,68211.28751660002,0.8993778483999998,4958000000.0,0.00096510865663507,7,0,1
692,-3.2,-8.0,-3.5,21229353.383300006,0.0039923560664409975,5175214176826.711,139270.69580853102,1.2811210934200001,5317500000.0,0.0012834469330169974,7,1,1
693,-3.2,-7.2,-3.5,20312366.686000004,0.0037359512021335303,4059894231470.1,110893.11780279,1.2292038934000002,5437000000.0,0.0011117810757434237,7,2,1
694,-3.2,-6.4,-3.5,26898196.799999993,0.005043254298303177,5469295073848.0,139007.99742401007,1.484766063,5333500000.0,0.001315450853952221,7,3,1
695,-3.2,-5.6,-3.5,36689519.497,0.0063410852915658485,8695130523206.0,210241.5610987,1.902418022299999,5786000000.0,0.0015289063077124723,7,4,1
696,-3.2,-4.8,-3.5,50054240.76999999,0.008412477440336132,13084747965250.0,293920.325125,2.644868754999999,5950000000.0,0.001823840951566172,7,5,1
697,-3.2,-4.0,-3.5,65274529.040000014,0.010889069820668949,16470396028200.0,425782.06437299994,3.2610056590000007,5994500000.0,0.002031048535368803,7,6,1
698,-3.2,-3.2,-3.5,115765554.3,0.019141130009920633,37118406416000.0,944551.7502999998,5.051342860000001,6048000000.0,0.003022067222985942,7,7,1
699,-3.2,-2.4,-3.5,313840808.0,0.05161006544976155,112730032400000.0,2864824.693,9.632003099999999,6081000000.0,0.005238006536178,7,8,1
700,-3.2,-1.6,-3.5,456811331.0,0.07512108715671764,171313007000000.0,4281285.849999999,11.921014500000007,6081000000.0,0.006457157459162417,7,9,1
701,-3.2,-0.8,-3.5,451818076.0,0.07426942976904742,162628523000000.0,4032738.2000000007,11.986844899999998,6083500000.0,0.00628877499404404,7,10,1
702,-3.2,-0.0,-3.5,476004513.0,0.07827734139121854,175068090000000.0,4364511.010000001,12.170528500000007,6081000000.0,0.006527542406067483,7,11,1
703,-3.2,0.8,-3.5,469235766.0,0.07716424370991613,180695973100000.0,4394868.27,12.028143699999996,6081000000.0,0.006631632402935539,7,12,1
704,-3.2,1.6,-3.5,450562662.0,0.07409351455352738,169674929600000.0,4249826.500000001,11.981679699999999,6081000000.0,0.006426211979887549,7,13,1
705,-3.2,2.4,-3.5,333436829.9,0.054810032037478425,130673011130000.0,3231557.46,10.2290537,6083500000.0,0.0056371638905430115,7,14,1
706,-3.2,3.2,-3.5,124010546.75999999,0.02039311737543167,45078650565100.0,1081070.5743419998,5.112205297000001,6081000000.0,0.0033123154671435263,7,15,1
707,-3.2,4.0,-3.5,62975944.33000002,0.010510881136610202,16424893546170.0,434813.8746060002,3.159718103000001,5991500000.0,0.002029256585514245,7,16,1
708,-3.2,4.8,-3.5,50068482.849999994,0.008444675805363467,12626119575100.0,343847.269255,2.719765813999999,5929000000.0,0.0017979381433420756,7,17,1
709,-3.2,5.6,-3.5,37248069.21499999,0.00661482316018469,9952462938121.0,244786.39449430013,1.919119967899999,5631000000.0,0.0016807418209102924,7,18,1
710,-3.2,6.4,-3.5,29605455.759999994,0.005228798262098197,6648029733900.0,151596.99791599996,1.6033598409999998,5662000000.0,0.001366148347817848,7,19,1
711,-3.2,7.2,-3.5,24254551.04,0.004447927936915459,5440544972540.0,121570.95398999995,1.2945179789999994,5453000000.0,0.0012832372415610685,7,20,1
712,-3.2,8.0,-3.5,15491207.268999996,0.0030357059120125407,2612996752673.0,66668.59284020004,0.9330923135,5103000000.0,0.0009503096021099727,7,21,1
713,-3.2,8.8,-3.5,13368477.547999993,0.002619215820532914,2168592578451.0,49198.12996332001,0.7667933734999997,5104000000.0,0.000865564765022824,7,22,1
714,-2.4,-8.8,-3.5,13425401.799999999,0.0028775912120887364,2459526071752.0,66540.03433360001,0.8325935595000002,4665500000.0,0.0010084370025083722,8,0,1
715,-2.4,-8.0,-3.5,19192995.765,0.003591167698568622,4291808566962.8003,98989.39918005904,1.1232905169999998,5344500000.0,0.0011628784997248793,8,1,1
716,-2.4,-7.2,-3.5,18427339.559,0.0035729209033446437,3076882707721.0,78123.73610540005,1.0814154966999998,5157500000.0,0.0010203225474450994,8,2,1
717,-2.4,-6.4,-3.5,30438381.019000005,0.005476006300080958,6012713219339.0,146819.619181,1.5891117277,5558500000.0,0.001323423627214625,8,3,1
718,-2.4,-5.6,-3.5,46164575.839999996,0.007841116915498937,10664659434170.0,267624.32278999983,2.3276058969999998,5887500000.0,0.0016640402345822597,8,4,1
719,-2.4,-4.8,-3.5,53592432.53,0.009006374679438702,14814533222810.0,359245.4099940001,2.624123474,5950500000.0,0.001940491631886818,8,5,1
720,-2.4,-4.0,-3.5,82912848.23,0.013778620395513088,21846734575900.0,547969.3178659999,3.631994471000001,6017500000.0,0.002330227968547067,8,6,1
721,-2.4,-3.2,-3.5,234883279.0,0.038625765334648905,91025824570000.0,2237083.6279,8.09151749,6081000000.0,0.004706830299923823,8,7,1
722,-2.4,-2.4,-3.5,1665512620.0,0.2738879493504358,621143260000000.0,15568406.600000003,23.64033830000001,6081000000.0,0.012295380702676021,8,8,1
723,-2.4,-1.6,-3.5,2356680936.0,0.38722986132106474,898789893300000.0,22118127.400000002,28.977391999999988,6086000000.0,0.014778085549363645,8,9,1
724,-2.4,-0.8,-3.5,2372923580.0,0.3902193027462588,890807530000000.0,22141382.199999996,28.334044,6081000000.0,0.014724412152522678,8,10,1
725,-2.4,-0.0,-3.5,2377991110.0,0.3910526410129913,899895240000000.0,22254872.899999995,28.332420099999997,6081000000.0,0.014799328292856738,8,11,1
726,-2.4,0.8,-3.5,2352549434.0,0.38670986011342157,876898241820000.0,21707895.729999997,28.0544922,6083500000.0,0.014603001059071554,8,12,1
727,-2.4,1.6,-3.5,2336706171.5,0.3839793232273437,874563144500000.0,21498911.02,28.1802447,6085500000.0,0.014578752091634322,8,13,1
728,-2.4,2.4,-3.5,1655408770.0,0.27222640519651375,613588250000000.0,15074848.3,23.25327810000001,6081000000.0,0.012220377137725884,8,14,1
729,-2.4,3.2,-3.5,227558857.0,0.03742128876829469,80762223490000.0,1960716.4419999998,7.735357299999999,6081000000.0,0.0044335372528190925,8,15,1
730,-2.4,4.0,-3.5,78202532.85500002,0.012994771162346298,23267444704369.0,585888.9397089601,3.658505648500001,6018000000.0,0.0024046031244002244,8,16,1
731,-2.4,4.8,-3.5,56922567.260000005,0.009545961304712395,12488357425200.0,304750.7977700001,2.6324625850000016,5963000000.0,0.0017779072296305485,8,17,1
732,-2.4,5.6,-3.5,38857876.92999998,0.006713524003109879,9309911798470.0,236698.78633169987,2.034380099999999,5788000000.0,0.0015814865744228752,8,18,1
733,-2.4,6.4,-3.5,33624050.269999996,0.005955375534891959,9462553972730.0,214592.90187099998,1.7966874119999994,5646000000.0,0.0016344986309026525,8,19,1
734,-2.4,7.2,-3.5,20255407.008000005,0.003765645474623537,3406141331626.0,88514.36864680002,1.2142625193999996,5379000000.0,0.0010293214845656516,8,20,1
735,-2.4,8.0,-3.5,21353549.81599999,0.004108822362131997,4684213010655.0,118343.97349530004,1.2334028288999999,5197000000.0,0.0012493578555305286,8,21,1
736,-2.4,8.8,-3.5,14496834.755999995,0.0029770684374165715,2408253091738.0,61717.24988207999,0.8690058129,4869500000.0,0.0009560661540970876,8,22,1
737,-1.6,-8.8,-3.5,17384272.47,0.0033683922631273008,3483676179410.0,85252.00539410005,1.0956135686000006,5161000000.0,0.001084941399549648,9,0,1
738,-1.6,-8.0,-3.5,20398201.096000012,0.0037362764165216615,4931822174472.0,124806.01790929999,1.3083020563999996,5459500000.0,0.0012203153818684876,9,1,1
739,-1.6,-7.2,-3.5,25240356.80999999,0.0046754388830230606,5151163578960.0,131902.2247887,1.455856099,5398500000.0,0.00126124894147312,9,2,1
740,-1.6,-6.4,-3.5,33824352.930999994,0.0058142420165019325,7381076162436.6,162924.09592023003,1.7307584614000004,5817500000.0,0.001401021178407032,9,3,1
741,-1.6,-5.6,-3.5,44676372.11,0.007606430937260577,10987204514890.0,271259.6815733001,2.2532731310000007,5873500000.0,0.0016930425738544658,9,4,1
742,-1.6,-4.8,-3.5,50449952.45999999,0.008573362640836094,11763013491490.0,283165.11763000005,2.4421677770000003,5884500000.0,0.0017485215012383298,9,5,1
743,-1.6,-4.0,-3.5,100853571.67999998,0.016660373615263895,31378562091700.0,730914.4357630003,4.237079992,6053500000.0,0.0027760751306509517,9,6,1
744,-1.6,-3.2,-3.5,264086602.0,0.04342815359315902,95973436600000.0,2289207.1200000006,8.397139299999994,6081000000.0,0.004833055122927001,9,7,1
745,-1.6,-2.4,-3.5,1888769670.0,0.3103466431153467,693633132600000.0,17140306.900000002,25.473299800000003,6086000000.0,0.012982371663385436,9,8,1
746,-1.6,-1.6,-3.5,2690346808.0,0.44223667428289637,1015436886000000.0,25335149.0,30.907485999999995,6083500000.0,0.01571426076089992,9,9,1
747,-1.6,-0.8,-3.5,2835434889.9,0.4657033571322986,1065772099280000.0,26676383.310000002,32.462236299999994,6088500000.0,0.01608580681462132,9,10,1
748,-1.6,-0.0,-3.5,2777851145.0,0.45624556869508087,1043742362200000.0,25966821.349999998,31.574753000000022,6088500000.0,0.015918690385448412,9,11,1
749,-1.6,0.8,-3.5,2779936981.0,0.45696342253636885,1053912800000000.0,26137786.6,31.21523700000002,6083500000.0,0.016009207002013706,9,12,1
750,-1.6,1.6,-3.5,2742601230.0,0.45101154908732116,1033776720000000.0,25601158.7,30.427688999999976,6081000000.0,0.01586205185973004,9,13,1
751,-1.6,2.4,-3.5,1932010821.0,0.31732131411677755,712179634800000.0,17727915.900000002,26.201202900000006,6088500000.0,0.013149387769864719,9,14,1
752,-1.6,3.2,-3.5,289785306.47,0.04763463573107587,109674460099100.0,2703009.4326999993,9.128834560000001,6083500000.0,0.005164407076918022,9,15,1
753,-1.6,4.0,-3.5,94518541.15999998,0.015694236805313407,29613979728300.0,772567.731172,4.347883777000001,6022500000.0,0.002710770948006569,9,16,1
754,-1.6,4.8,-3.5,57487130.47,0.009627722403282532,15451585018100.0,406811.2722339999,2.796379144999999,5971000000.0,0.0019749708669214686,9,17,1
755,-1.6,5.6,-3.5,51283854.253999986,0.008689969372871302,15300494285714.0,408152.9212749001,2.841321307600001,5901500000.0,0.001988435771728249,9,18,1
756,-1.6,6.4,-3.5,36808180.220000006,0.006614822575253842,9486459846700.0,227025.532214,1.8905167769999995,5564500000.0,0.0016605317688016563,9,19,1
757,-1.6,7.2,-3.5,28328483.680000003,0.005183145856737719,7328907098770.0,185907.594777,1.6541295009999997,5465500000.0,0.001485973142450108,9,20,1
758,-1.6,8.0,-3.5,18889983.070000004,0.00347593763363695,3817092820810.0,91561.285635,1.105180044,5434500000.0,0.0010785195413053489,9,21,1
759,-1.6,8.8,-3.5,15176284.336000005,0.002987457546456694,2812261536629.0,80039.18405159998,0.9707932892,5080000000.0,0.0009903424441292383,9,22,1
760,-0.8,-8.8,-3.5,15319169.98,0.0030290004903608505,3592962510093.7,91605.40808710999,0.9427858227000001,5057500000.0,0.0011243763530636823,10,0,1
761,-0.8,-8.0,-3.5,15514868.540000003,0.0029741912278347556,2634782796910.0,66397.56216259998,0.9463741870000001,5216500000.0,0.0009335002719063261,10,1,1
762,-0.8,-7.2,-3.5,26584381.659999996,0.00475953480619461,6861583318885.3,192716.89864557993,1.5768821047,5585500000.0,0.0014069263554549306,10,2,1
763,-0.8,-6.4,-3.5,29990329.915,0.005190883585460839,8362888694017.0,206272.82947314996,1.6651509709000003,5777500000.0,0.001501617962833809,10,3,1
764,-0.8,-5.6,-3.5,41076320.699999996,0.006981019833446634,7528399406000.0,188437.47735,2.034669533,5884000000.0,0.0013989426417103255,10,4,1
765,-0.8,-4.8,-3.5,64407758.81999999,0.010696298068587561,15208567334600.0,367324.6465070001,2.9116138149999995,6021500000.0,0.0019429458933631952,10,5,1
766,-0.8,-4.0,-3.5,97583638.79999998,0.01613219355265333,28348457941000.0,694816.61165,4.169223410000002,6049000000.0,0.00264059853513797,10,6,1
767,-0.8,-3.2,-3.5,287803801.9,0.04732836735734254,100379999520000.0,2544785.767999998,9.16518041,6081000000.0,0.004942763335217244,10,7,1
768,-0.8,-2.4,-3.5,1976982830.0,0.3251081779312613,742644040000000.0,18188407.1,25.582286300000003,6081000000.0,0.013444244851056872,10,8,1
769,-0.8,-1.6,-3.5,2813840635.0,0.4625364732473083,1065080232000000.0,26261880.0,31.47779699999999,6083500000.0,0.01609380144903773,10,9,1
770,-0.8,-0.8,-3.5,2790920920.0,0.45895755961190593,1063099410000000.0,26051757.100000005,30.666033,6081000000.0,0.016085439376659932,10,10,1
771,-0.8,-0.0,-3.5,2767729969.7400002,0.45476995887939536,1053265396082100.0,25886221.23485,30.69979473000001,6086000000.0,0.01599771498975556,10,11,1
772,-0.8,0.8,-3.5,2820626662.1,0.4631570873727422,1075987542284000.0,27352808.3335,33.27337230000001,6090000000.0,0.016158733561529425,10,12,1
773,-0.8,1.6,-3.5,2730465350.0,0.4488313224295225,1021322670000000.0,25246686.1,30.422240000000006,6083500000.0,0.015759737074882735,10,13,1
774,-0.8,2.4,-3.5,1910838450.0,0.3142309570794277,708635420000000.0,17713406.1,25.296902400000008,6081000000.0,0.013132804986894647,10,14,1
775,-0.8,3.2,-3.5,274494469.4,0.04512114233582641,97788980430000.0,2354943.9127999996,8.624977780000002,6083500000.0,0.004876549914848487,10,15,1
776,-0.8,4.0,-3.5,91789670.11000001,0.01523732903552457,23256859722100.0,563960.990076,3.886244766999999,6024000000.0,0.002401661605115986,10,16,1
777,-0.8,4.8,-3.5,66894121.51,0.01110921224113593,18989558461910.0,486625.04933500005,3.305761500000001,6021500000.0,0.0021710708131422486,10,17,1
778,-0.8,5.6,-3.5,44558052.899999976,0.007584994961273296,10302359718790.0,264669.8218410001,2.347466361000001,5874500000.0,0.0016391499859047618,10,18,1
779,-0.8,6.4,-3.5,31192402.130000006,0.005400814151155745,6277818467700.0,148606.05972799996,1.6514347739999997,5775500000.0,0.0013014756208419777,10,19,1
780,-0.8,7.2,-3.5,25434213.589999996,0.00464933983913719,6234676176953.8,142158.15198503705,1.4326810783,5470500000.0,0.0013693081057572594,10,20,1
781,-0.8,8.0,-3.5,23623781.574299995,0.004234790996558214,4303111754568.06,98400.57020810043,1.28190349159,5578500000.0,0.0011155656284902405,10,21,1
782,-0.8,8.8,-3.5,12927568.899999999,0.0025606752302664154,2090397472110.0,60215.28213959999,0.8859777959999993,5048500000.0,0.0008591585699320467,10,22,1
783,-0.0,-8.8,-3.5,14712744.630000003,0.0029964856680244406,2532434112050.0,64004.79866829999,0.847732101,4910000000.0,0.0009723191430692464,11,0,1
784,-0.0,-8.0,-3.5,16299407.110000001,0.0030993358262027004,2937076746010.0,79125.8008799,1.0103095815000003,5259000000.0,0.0009776327182169713,11,1,1
785,-0.0,-7.2,-3.5,24480428.489000004,0.0043915021058390895,5011305961574.0,130317.35248347001,1.3908910913999997,5574500000.0,0.0012047329531832823,11,2,1
786,-0.0,-6.4,-3.5,31697966.46,0.005417992728826596,6722054956290.0,181085.36936899993,1.8166800219999997,5850500000.0,0.001329472305399226,11,3,1
787,-0.0,-5.6,-3.5,48602851.430000015,0.008220355421564485,12148122927510.0,304386.42951000005,2.494273534,5912500000.0,0.0017684984470573387,11,4,1
